,T,B,M,lambda,s
411,-3840000.0,3509.9,1450000.0,0.0002547,0.00018961525423728814
412,-3840000.0,3829.0,1460000.0,0.0002548,0.00018971525423728815
413,-3840000.0,4148.0,1460000.0,0.0002549,0.00018981525423728815
414,-3840000.0,4467.1,1460000.0,0.0002549,0.00018981525423728815
415,-3840000.0,4786.2,1460000.0,0.0002548,0.00018971525423728815
416,-3840000.0,5105.3,1460000.0,0.0002549,0.00018981525423728815
417,-3840000.0,5424.4,1460000.0,0.0002549,0.00018981525423728815
418,-3840000.0,5743.4,1460000.0,0.0002549,0.00018981525423728815
419,-3840000.0,6062.5,1460000.0,0.0002549,0.00018981525423728815
420,-3840000.0,6381.6,1460000.0,0.0002549,0.00018981525423728815
421,-3840000.0,6700.7,1460000.0,0.0002549,0.00018981525423728815
422,-3840000.0,7019.8,1460000.0,0.0002548,0.00018971525423728815
423,-3840000.0,7338.8,1460000.0,0.0002549,0.00018981525423728815
424,-3840000.0,7657.9,1460000.0,0.0002549,0.00018981525423728815
425,-3840000.0,7977.0,1460000.0,0.0002549,0.00018981525423728815
426,-3840000.0,8296.1,1460000.0,0.0002549,0.00018981525423728815
427,-3840000.0,8615.2,1460000.0,0.0002549,0.00018981525423728815
428,-3840000.0,8934.2,1460000.0,0.0002549,0.00018981525423728815
429,-3840000.0,9253.3,1460000.0,0.0002549,0.00018981525423728815
430,-3840000.0,9572.4,1460000.0,0.0002549,0.00018981525423728815
431,-3840000.0,9891.5,1460000.0,0.0002549,0.00018981525423728815
432,-3840000.0,10211.0,1460000.0,0.0002549,0.00018981525423728815
433,-3840000.0,10530.0,1460000.0,0.0002549,0.00018981525423728815
434,-3840000.0,10849.0,1460000.0,0.0002549,0.00018981525423728815
435,-3840000.0,11168.0,1460000.0,0.0002549,0.00018981525423728815
436,-3840000.0,11487.0,1460000.0,0.0002549,0.00018981525423728815
437,-3840000.0,11806.0,1460000.0,0.0002549,0.00018981525423728815
438,-3840000.0,12125.0,1460000.0,0.0002549,0.00018981525423728815
439,-3840000.0,12444.0,1460000.0,0.0002549,0.00018981525423728815
440,-3840000.0,12763.0,1460000.0,0.0002549,0.00018981525423728815
441,-3840000.0,13082.0,1460000.0,0.0002549,0.00018981525423728815
442,-3840000.0,13401.0,1460000.0,0.0002549,0.00018981525423728815
443,-3840000.0,13720.0,1460000.0,0.0002549,0.00018981525423728815
444,-3840000.0,14040.0,1460000.0,0.0002549,0.00018981525423728815
445,-3840000.0,14359.0,1460000.0,0.0002549,0.00018981525423728815
446,-3840000.0,14678.0,1460000.0,0.0002549,0.00018981525423728815
447,-3840000.0,14997.0,1460000.0,0.0002549,0.00018981525423728815
448,-3840000.0,15316.0,1460000.0,0.0002549,0.00018981525423728815
449,-3840000.0,15635.0,1460000.0,0.0002549,0.00018981525423728815
450,-3840000.0,15954.0,1460000.0,0.0002549,0.00018981525423728815
451,-3840000.0,16273.0,1460000.0,0.0002549,0.00018981525423728815
452,-3840000.0,16592.0,1460000.0,0.0002549,0.00018981525423728815
453,-3840000.0,16911.0,1460000.0,0.0002549,0.00018981525423728815
454,-3840000.0,17230.0,1460000.0,0.0002549,0.00018981525423728815
455,-3840000.0,17549.0,1460000.0,0.000255,0.00018991525423728815
456,-3840000.0,17868.0,1460000.0,0.000255,0.00018991525423728815
457,-3840000.0,18188.0,1460000.0,0.0002549,0.00018981525423728815
458,-3840000.0,18507.0,1460000.0,0.0002549,0.00018981525423728815
459,-3840000.0,18826.0,1460000.0,0.0002549,0.00018981525423728815
460,-3840000.0,19145.0,1460000.0,0.0002549,0.00018981525423728815
461,-3840000.0,19464.0,1460000.0,0.000255,0.00018991525423728815
462,-3840000.0,19783.0,1460000.0,0.000255,0.00018991525423728815
463,-3840000.0,20102.0,1460000.0,0.0002549,0.00018981525423728815
464,-3840000.0,20421.0,1460000.0,0.0002549,0.00018981525423728815
465,-3840000.0,20740.0,1460000.0,0.0002549,0.00018981525423728815
466,-3840000.0,21059.0,1460000.0,0.0002549,0.00018981525423728815
467,-3840000.0,21378.0,1460000.0,0.0002549,0.00018981525423728815
468,-3840000.0,21697.0,1460000.0,0.0002549,0.00018981525423728815
469,-3840000.0,22017.0,1460000.0,0.0002549,0.00018981525423728815
470,-3840000.0,22336.0,1460000.0,0.0002549,0.00018981525423728815
471,-3840000.0,22655.0,1460000.0,0.0002549,0.00018981525423728815
472,-3840000.0,22974.0,1460000.0,0.0002549,0.00018981525423728815
473,-3840000.0,23293.0,1460000.0,0.0002549,0.00018981525423728815
474,-3840000.0,23612.0,1460000.0,0.0002549,0.00018981525423728815
475,-3840000.0,23931.0,1460000.0,0.0002549,0.00018981525423728815
476,-3840000.0,24250.0,1460000.0,0.0002549,0.00018981525423728815
477,-3840000.0,24569.0,1460000.0,0.0002549,0.00018981525423728815
478,-3840000.0,24888.0,1460000.0,0.0002549,0.00018981525423728815
479,-3840000.0,25207.0,1460000.0,0.0002549,0.00018981525423728815
480,-3840000.0,25526.0,1460000.0,0.0002549,0.00018981525423728815
481,-3840000.0,25845.0,1460000.0,0.0002549,0.00018981525423728815
482,-3840000.0,26165.0,1460000.0,0.0002549,0.00018981525423728815
483,-3840000.0,26484.0,1460000.0,0.0002549,0.00018981525423728815
484,-3840000.0,26803.0,1460000.0,0.000255,0.00018991525423728815
485,-3840000.0,27122.0,1460000.0,0.000255,0.00018991525423728815
486,-3840000.0,27441.0,1460000.0,0.000255,0.00018991525423728815
487,-3840000.0,27760.0,1460000.0,0.000255,0.00018991525423728815
488,-3840000.0,28079.0,1460000.0,0.000255,0.00018991525423728815
489,-3840000.0,28398.0,1460000.0,0.0002549,0.00018981525423728815
490,-3840000.0,28717.0,1460000.0,0.0002549,0.00018981525423728815
491,-3840000.0,29036.0,1460000.0,0.0002549,0.00018981525423728815
492,-3840000.0,29355.0,1460000.0,0.0002549,0.00018981525423728815
493,-3840000.0,29674.0,1460000.0,0.0002549,0.00018981525423728815
494,-3840000.0,29994.0,1460000.0,0.0002549,0.00018981525423728815
495,-3840000.0,30313.0,1460000.0,0.0002549,0.00018981525423728815
496,-3840000.0,30632.0,1460000.0,0.0002549,0.00018981525423728815
497,-3840000.0,30951.0,1460000.0,0.0002549,0.00018981525423728815
498,-3840000.0,31270.0,1460000.0,0.0002549,0.00018981525423728815
499,-3840000.0,31589.0,1460000.0,0.0002549,0.00018981525423728815
500,-4800000.0,0.0,66697.0,1.16e-05,-6.975593220338984e-05
501,-4800000.0,319.08,167000.0,2.74e-05,-5.395593220338983e-05
502,-4800000.0,638.16,356000.0,5.92e-05,-2.2155932203389832e-05
503,-4800000.0,957.24,646000.0,0.0001095,2.814406779661017e-05
504,-4800000.0,1276.3,965000.0,0.0001659,8.454406779661016e-05
505,-4800000.0,1595.4,1210000.0,0.0002093,0.00012794406779661016
506,-4800000.0,1914.5,1340000.0,0.000234,0.00015264406779661016
507,-4800000.0,2233.6,1410000.0,0.0002459,0.00016454406779661018
508,-4800000.0,2552.6,1440000.0,0.0002511,0.00016974406779661014
509,-4800000.0,2871.7,1450000.0,0.0002533,0.00017194406779661014
510,-4800000.0,3190.8,1450000.0,0.0002541,0.00017274406779661016
511,-4800000.0,3509.9,1450000.0,0.0002545,0.00017314406779661017
512,-4800000.0,3829.0,1460000.0,0.0002547,0.00017334406779661018
513,-4800000.0,4148.0,1460000.0,0.0002548,0.00017344406779661018
514,-4800000.0,4467.1,1460000.0,0.0002549,0.00017354406779661018
515,-4800000.0,4786.2,1460000.0,0.0002548,0.00017344406779661018
516,-4800000.0,5105.3,1460000.0,0.0002548,0.00017344406779661018
517,-4800000.0,5424.4,1460000.0,0.0002549,0.00017354406779661018
518,-4800000.0,5743.4,1460000.0,0.0002549,0.00017354406779661018
519,-4800000.0,6062.5,1460000.0,0.0002549,0.00017354406779661018
520,-4800000.0,6381.6,1460000.0,0.0002549,0.00017354406779661018
521,-4800000.0,6700.7,1460000.0,0.0002549,0.00017354406779661018
522,-4800000.0,7019.8,1460000.0,0.0002548,0.00017344406779661018
523,-4800000.0,7338.8,1460000.0,0.0002548,0.00017344406779661018
524,-4800000.0,7657.9,1460000.0,0.0002549,0.00017354406779661018
525,-4800000.0,7977.0,1460000.0,0.0002549,0.00017354406779661018
526,-4800000.0,8296.1,1460000.0,0.0002549,0.00017354406779661018
527,-4800000.0,8615.2,1460000.0,0.0002549,0.00017354406779661018
528,-4800000.0,8934.2,1460000.0,0.0002549,0.00017354406779661018
529,-4800000.0,9253.3,1460000.0,0.0002549,0.00017354406779661018
530,-4800000.0,9572.4,1460000.0,0.0002549,0.00017354406779661018
531,-4800000.0,9891.5,1460000.0,0.0002549,0.00017354406779661018
532,-4800000.0,10211.0,1460000.0,0.0002549,0.00017354406779661018
533,-4800000.0,10530.0,1460000.0,0.0002549,0.00017354406779661018
534,-4800000.0,10849.0,1460000.0,0.0002549,0.00017354406779661018
535,-4800000.0,11168.0,1460000.0,0.0002549,0.00017354406779661018
536,-4800000.0,11487.0,1460000.0,0.0002549,0.00017354406779661018
537,-4800000.0,11806.0,1460000.0,0.0002549,0.00017354406779661018
538,-4800000.0,12125.0,1460000.0,0.0002549,0.00017354406779661018
539,-4800000.0,12444.0,1460000.0,0.0002549,0.00017354406779661018
540,-4800000.0,12763.0,1460000.0,0.0002549,0.00017354406779661018
541,-4800000.0,13082.0,1460000.0,0.0002549,0.00017354406779661018
542,-4800000.0,13401.0,1460000.0,0.0002549,0.00017354406779661018
543,-4800000.0,13720.0,1460000.0,0.0002549,0.00017354406779661018
544,-4800000.0,14040.0,1460000.0,0.0002549,0.00017354406779661018
545,-4800000.0,14359.0,1460000.0,0.0002549,0.00017354406779661018
546,-4800000.0,14678.0,1460000.0,0.0002549,0.00017354406779661018
547,-4800000.0,14997.0,1460000.0,0.0002549,0.00017354406779661018
548,-4800000.0,15316.0,1460000.0,0.0002549,0.00017354406779661018
549,-4800000.0,15635.0,1460000.0,0.0002549,0.00017354406779661018
550,-4800000.0,15954.0,1460000.0,0.0002549,0.00017354406779661018
551,-4800000.0,16273.0,1460000.0,0.0002549,0.00017354406779661018
552,-4800000.0,16592.0,1460000.0,0.0002549,0.00017354406779661018
553,-4800000.0,16911.0,1460000.0,0.0002549,0.00017354406779661018
554,-4800000.0,17230.0,1460000.0,0.0002549,0.00017354406779661018
555,-4800000.0,17549.0,1460000.0,0.0002549,0.00017354406779661018
556,-4800000.0,17868.0,1460000.0,0.000255,0.00017364406779661018
557,-4800000.0,18188.0,1460000.0,0.0002549,0.00017354406779661018
558,-4800000.0,18507.0,1460000.0,0.000255,0.00017364406779661018
559,-4800000.0,18826.0,1460000.0,0.000255,0.00017364406779661018
560,-4800000.0,19145.0,1460000.0,0.000255,0.00017364406779661018
561,-4800000.0,19464.0,1460000.0,0.000255,0.00017364406779661018
562,-4800000.0,19783.0,1460000.0,0.0002549,0.00017354406779661018
563,-4800000.0,20102.0,1460000.0,0.0002549,0.00017354406779661018
564,-4800000.0,20421.0,1460000.0,0.0002549,0.00017354406779661018
565,-4800000.0,20740.0,1460000.0,0.0002549,0.00017354406779661018
566,-4800000.0,21059.0,1460000.0,0.0002549,0.00017354406779661018
567,-4800000.0,21378.0,1460000.0,0.0002549,0.00017354406779661018
568,-4800000.0,21697.0,1460000.0,0.0002549,0.00017354406779661018
569,-4800000.0,22017.0,1460000.0,0.0002549,0.00017354406779661018
570,-4800000.0,22336.0,1460000.0,0.0002549,0.00017354406779661018
571,-4800000.0,22655.0,1460000.0,0.0002549,0.00017354406779661018
572,-4800000.0,22974.0,1460000.0,0.0002549,0.00017354406779661018
573,-4800000.0,23293.0,1460000.0,0.0002549,0.00017354406779661018
574,-4800000.0,23612.0,1460000.0,0.0002549,0.00017354406779661018
575,-4800000.0,23931.0,1460000.0,0.0002549,0.00017354406779661018
576,-4800000.0,24250.0,1460000.0,0.0002549,0.00017354406779661018
577,-4800000.0,24569.0,1460000.0,0.0002549,0.00017354406779661018
578,-4800000.0,24888.0,1460000.0,0.0002549,0.00017354406779661018
579,-4800000.0,25207.0,1460000.0,0.0002549,0.00017354406779661018
580,-4800000.0,25526.0,1460000.0,0.0002549,0.00017354406779661018
581,-4800000.0,25845.0,1460000.0,0.0002549,0.00017354406779661018
582,-4800000.0,26165.0,1460000.0,0.0002549,0.00017354406779661018
583,-4800000.0,26484.0,1460000.0,0.0002549,0.00017354406779661018
584,-4800000.0,26803.0,1460000.0,0.0002549,0.00017354406779661018
585,-4800000.0,27122.0,1460000.0,0.0002549,0.00017354406779661018
586,-4800000.0,27441.0,1460000.0,0.000255,0.00017364406779661018
587,-4800000.0,27760.0,1460000.0,0.000255,0.00017364406779661018
588,-4800000.0,28079.0,1460000.0,0.000255,0.00017364406779661018
589,-4800000.0,28398.0,1460000.0,0.000255,0.00017364406779661018
590,-4800000.0,28717.0,1460000.0,0.0002549,0.00017354406779661018
591,-4800000.0,29036.0,1460000.0,0.0002549,0.00017354406779661018
592,-4800000.0,29355.0,1460000.0,0.0002549,0.00017354406779661018
593,-4800000.0,29674.0,1460000.0,0.0002549,0.00017354406779661018
594,-4800000.0,29994.0,1460000.0,0.0002549,0.00017354406779661018
595,-4800000.0,30313.0,1460000.0,0.0002549,0.00017354406779661018
596,-4800000.0,30632.0,1460000.0,0.0002549,0.00017354406779661018
597,-4800000.0,30951.0,1460000.0,0.0002549,0.00017354406779661018
598,-4800000.0,31270.0,1460000.0,0.0002549,0.00017354406779661018
599,-4800000.0,31589.0,1460000.0,0.0002549,0.00017354406779661018
600,-5760000.0,0.0,46164.0,8e-06,-8.96271186440678e-05
601,-5760000.0,319.08,121000.0,1.92e-05,-7.84271186440678e-05
602,-5760000.0,638.16,267000.0,4.33e-05,-5.43271186440678e-05
603,-5760000.0,957.24,515000.0,8.61e-05,-1.1527118644067796e-05
604,-5760000.0,1276.3,833000.0,0.0001422,4.4572881355932185e-05
605,-5760000.0,1595.4,1120000.0,0.0001928,9.51728813559322e-05
606,-5760000.0,1914.5,1290000.0,0.0002252,0.0001275728813559322
607,-5760000.0,2233.6,1390000.0,0.0002418,0.0001441728813559322
608,-5760000.0,2552.6,1430000.0,0.0002493,0.00015167288135593219
609,-5760000.0,2871.7,1440000.0,0.0002525,0.0001548728813559322
610,-5760000.0,3190.8,1450000.0,0.0002539,0.0001562728813559322
611,-5760000.0,3509.9,1450000.0,0.0002544,0.0001567728813559322
612,-5760000.0,3829.0,1450000.0,0.0002547,0.0001570728813559322
613,-5760000.0,4148.0,1460000.0,0.0002548,0.0001571728813559322
614,-5760000.0,4467.1,1460000.0,0.0002548,0.0001571728813559322
615,-5760000.0,4786.2,1460000.0,0.0002549,0.00015727288135593221
616,-5760000.0,5105.3,1460000.0,0.0002548,0.0001571728813559322
617,-5760000.0,5424.4,1460000.0,0.0002548,0.0001571728813559322
618,-5760000.0,5743.4,1460000.0,0.0002549,0.00015727288135593221
619,-5760000.0,6062.5,1460000.0,0.0002549,0.00015727288135593221
620,-5760000.0,6381.6,1460000.0,0.0002549,0.00015727288135593221
621,-5760000.0,6700.7,1460000.0,0.0002549,0.00015727288135593221
622,-5760000.0,7019.8,1460000.0,0.0002549,0.00015727288135593221
623,-5760000.0,7338.8,1460000.0,0.0002548,0.0001571728813559322
624,-5760000.0,7657.9,1460000.0,0.0002549,0.00015727288135593221
625,-5760000.0,7977.0,1460000.0,0.0002549,0.00015727288135593221
626,-5760000.0,8296.1,1460000.0,0.0002549,0.00015727288135593221
627,-5760000.0,8615.2,1460000.0,0.0002549,0.00015727288135593221
628,-5760000.0,8934.2,1460000.0,0.0002549,0.00015727288135593221
629,-5760000.0,9253.3,1460000.0,0.0002549,0.00015727288135593221
630,-5760000.0,9572.4,1460000.0,0.0002549,0.00015727288135593221
631,-5760000.0,9891.5,1460000.0,0.0002549,0.00015727288135593221
632,-5760000.0,10211.0,1460000.0,0.0002549,0.00015727288135593221
633,-5760000.0,10530.0,1460000.0,0.0002549,0.00015727288135593221
634,-5760000.0,10849.0,1460000.0,0.0002549,0.00015727288135593221
635,-5760000.0,11168.0,1460000.0,0.0002549,0.00015727288135593221
636,-5760000.0,11487.0,1460000.0,0.0002549,0.00015727288135593221
637,-5760000.0,11806.0,1460000.0,0.0002549,0.00015727288135593221
638,-5760000.0,12125.0,1460000.0,0.0002549,0.00015727288135593221
639,-5760000.0,12444.0,1460000.0,0.0002549,0.00015727288135593221
640,-5760000.0,12763.0,1460000.0,0.0002549,0.00015727288135593221
641,-5760000.0,13082.0,1460000.0,0.0002549,0.00015727288135593221
642,-5760000.0,13401.0,1460000.0,0.0002549,0.00015727288135593221
643,-5760000.0,13720.0,1460000.0,0.0002549,0.00015727288135593221
644,-5760000.0,14040.0,1460000.0,0.0002549,0.00015727288135593221
645,-5760000.0,14359.0,1460000.0,0.0002549,0.00015727288135593221
646,-5760000.0,14678.0,1460000.0,0.0002549,0.00015727288135593221
647,-5760000.0,14997.0,1460000.0,0.0002549,0.00015727288135593221
648,-5760000.0,15316.0,1460000.0,0.0002549,0.00015727288135593221
649,-5760000.0,15635.0,1460000.0,0.0002549,0.00015727288135593221
650,-5760000.0,15954.0,1460000.0,0.0002549,0.00015727288135593221
651,-5760000.0,16273.0,1460000.0,0.0002549,0.00015727288135593221
652,-5760000.0,16592.0,1460000.0,0.0002549,0.00015727288135593221
653,-5760000.0,16911.0,1460000.0,0.0002549,0.00015727288135593221
654,-5760000.0,17230.0,1460000.0,0.0002549,0.00015727288135593221
655,-5760000.0,17549.0,1460000.0,0.000255,0.00015737288135593222
656,-5760000.0,17868.0,1460000.0,0.0002549,0.00015727288135593221
657,-5760000.0,18188.0,1460000.0,0.000255,0.00015737288135593222
658,-5760000.0,18507.0,1460000.0,0.000255,0.00015737288135593222
659,-5760000.0,18826.0,1460000.0,0.000255,0.00015737288135593222
660,-5760000.0,19145.0,1460000.0,0.000255,0.00015737288135593222
661,-5760000.0,19464.0,1460000.0,0.0002549,0.00015727288135593221
662,-5760000.0,19783.0,1460000.0,0.0002549,0.00015727288135593221
663,-5760000.0,20102.0,1460000.0,0.0002549,0.00015727288135593221
664,-5760000.0,20421.0,1460000.0,0.0002549,0.00015727288135593221
665,-5760000.0,20740.0,1460000.0,0.0002549,0.00015727288135593221
666,-5760000.0,21059.0,1460000.0,0.0002549,0.00015727288135593221
667,-5760000.0,21378.0,1460000.0,0.0002549,0.00015727288135593221
668,-5760000.0,21697.0,1460000.0,0.0002549,0.00015727288135593221
669,-5760000.0,22017.0,1460000.0,0.0002549,0.00015727288135593221
670,-5760000.0,22336.0,1460000.0,0.0002549,0.00015727288135593221
671,-5760000.0,22655.0,1460000.0,0.0002549,0.00015727288135593221
672,-5760000.0,22974.0,1460000.0,0.0002549,0.00015727288135593221
673,-5760000.0,23293.0,1460000.0,0.0002549,0.00015727288135593221
674,-5760000.0,23612.0,1460000.0,0.0002549,0.00015727288135593221
675,-5760000.0,23931.0,1460000.0,0.0002549,0.00015727288135593221
676,-5760000.0,24250.0,1460000.0,0.0002549,0.00015727288135593221
677,-5760000.0,24569.0,1460000.0,0.0002549,0.00015727288135593221
678,-5760000.0,24888.0,1460000.0,0.0002549,0.00015727288135593221
679,-5760000.0,25207.0,1460000.0,0.0002549,0.00015727288135593221
680,-5760000.0,25526.0,1460000.0,0.0002549,0.00015727288135593221
681,-5760000.0,25845.0,1460000.0,0.0002549,0.00015727288135593221
682,-5760000.0,26165.0,1460000.0,0.0002549,0.00015727288135593221
683,-5760000.0,26484.0,1460000.0,0.0002549,0.00015727288135593221
684,-5760000.0,26803.0,1460000.0,0.0002549,0.00015727288135593221
685,-5760000.0,27122.0,1460000.0,0.0002549,0.00015727288135593221
686,-5760000.0,27441.0,1460000.0,0.0002549,0.00015727288135593221
687,-5760000.0,27760.0,1460000.0,0.000255,0.00015737288135593222
688,-5760000.0,28079.0,1460000.0,0.000255,0.00015737288135593222
689,-5760000.0,28398.0,1460000.0,0.000255,0.00015737288135593222
690,-5760000.0,28717.0,1460000.0,0.000255,0.00015737288135593222
691,-5760000.0,29036.0,1460000.0,0.0002549,0.00015727288135593221
692,-5760000.0,29355.0,1460000.0,0.0002549,0.00015727288135593221
693,-5760000.0,29674.0,1460000.0,0.0002549,0.00015727288135593221
694,-5760000.0,29994.0,1460000.0,0.0002549,0.00015727288135593221
695,-5760000.0,30313.0,1460000.0,0.0002549,0.00015727288135593221
696,-5760000.0,30632.0,1460000.0,0.0002549,0.00015727288135593221
697,-5760000.0,30951.0,1460000.0,0.0002549,0.00015727288135593221
698,-5760000.0,31270.0,1460000.0,0.0002549,0.00015727288135593221
699,-5760000.0,31589.0,1460000.0,0.0002549,0.00015727288135593221
700,-6720000.0,0.0,32038.0,5.4e-06,-0.00010849830508474577
701,-6720000.0,319.08,87230.0,1.33e-05,-0.00010059830508474577
702,-6720000.0,638.16,197000.0,3.1e-05,-8.289830508474577e-05
703,-6720000.0,957.24,399000.0,6.53e-05,-4.859830508474577e-05
704,-6720000.0,1276.3,696000.0,0.0001174,3.5016949152542252e-06
705,-6720000.0,1595.4,1010000.0,0.0001727,5.880169491525423e-05
706,-6720000.0,1914.5,1230000.0,0.0002133,9.940169491525424e-05
707,-6720000.0,2233.6,1350000.0,0.0002359,0.00012200169491525422
708,-6720000.0,2552.6,1410000.0,0.0002467,0.0001328016949152542
709,-6720000.0,2871.7,1440000.0,0.0002514,0.00013750169491525422
710,-6720000.0,3190.8,1450000.0,0.0002534,0.0001395016949152542
711,-6720000.0,3509.9,1450000.0,0.0002543,0.00014040169491525423
